b1	b2	b3	b4	b5	b6	b7	r1	r2	r3	r4	r5	r6	r7	R01	R02	R03	R04	R05	R06	R07
0.442	0.697	0.419	0.242	0.383	0.394	0.141	0.041	0.171	0.05	0.05	0.029	0.024	0.024	3.446	5.546	3.277	1.889	2.98	3.064	1.098
0.434	0.701	0.42	0.241	0.385	0.392	0.14	0.041	0.172	0.049	0.05	0.029	0.024	0.024	3.384	5.577	3.277	1.886	2.996	3.052	1.094
0.434	0.701	0.42	0.241	0.385	0.392	0.14	0.041	0.172	0.049	0.05	0.029	0.024	0.024	3.384	5.577	3.277	1.886	2.996	3.052	1.094
0.439	0.7	0.415	0.243	0.385	0.392	0.141	0.042	0.171	0.049	0.05	0.03	0.024	0.024	3.426	5.569	3.243	1.897	2.997	3.055	1.096
0.437	0.701	0.418	0.244	0.383	0.39	0.141	0.042	0.17	0.049	0.05	0.03	0.024	0.025	3.41	5.572	3.265	1.904	2.985	3.032	1.097
0.437	0.701	0.418	0.244	0.383	0.39	0.141	0.042	0.17	0.049	0.05	0.03	0.024	0.025	3.41	5.572	3.265	1.904	2.985	3.032	1.097
0.437	0.701	0.418	0.244	0.383	0.39	0.141	0.042	0.17	0.049	0.05	0.03	0.024	0.025	3.41	5.572	3.265	1.904	2.985	3.032	1.097
0.437	0.705	0.411	0.245	0.386	0.392	0.141	0.043	0.171	0.049	0.051	0.029	0.024	0.024	3.414	5.604	3.212	1.911	3.009	3.05	1.1
0.441	0.706	0.411	0.241	0.385	0.392	0.142	0.044	0.171	0.049	0.051	0.03	0.024	0.024	3.441	5.61	3.215	1.88	2.997	3.053	1.106
0.434	0.708	0.413	0.238	0.384	0.392	0.142	0.044	0.171	0.05	0.051	0.03	0.024	0.024	3.389	5.632	3.228	1.864	2.994	3.049	1.106
0.428	0.711	0.412	0.235	0.389	0.396	0.142	0.044	0.17	0.05	0.051	0.031	0.024	0.024	3.337	5.653	3.216	1.837	3.031	3.082	1.107
