b1	b2	b3	b4	b5	b6	b7	r1	r2	r3	r4	r5	r6	r7	R01	R02	R03	R04	R05	R06	R07
0.394	0.694	0.396	0.235	0.371	0.383	0.133	0.064	0.194	0.057	0.061	0.037	0.031	0.032	3.14	5.841	3.148	1.871	2.922	3.011	1.05
0.404	0.693	0.394	0.235	0.365	0.383	0.133	0.064	0.194	0.056	0.061	0.038	0.031	0.032	3.226	5.836	3.134	1.874	2.882	3.013	1.044
0.41	0.692	0.395	0.232	0.368	0.384	0.133	0.065	0.195	0.056	0.06	0.037	0.031	0.032	3.272	5.836	3.139	1.844	2.904	3.016	1.043
0.407	0.692	0.396	0.231	0.367	0.385	0.132	0.065	0.196	0.056	0.06	0.038	0.031	0.032	3.244	5.834	3.146	1.84	2.893	3.024	1.042
0.405	0.69	0.399	0.232	0.369	0.38	0.135	0.062	0.195	0.057	0.06	0.037	0.031	0.033	3.228	5.813	3.17	1.848	2.913	2.985	1.059
0.413	0.681	0.402	0.233	0.367	0.378	0.135	0.062	0.195	0.058	0.06	0.037	0.031	0.033	3.288	5.744	3.198	1.856	2.896	2.972	1.066
0.411	0.674	0.403	0.238	0.365	0.382	0.135	0.062	0.196	0.058	0.061	0.037	0.031	0.032	3.276	5.686	3.21	1.893	2.877	3.005	1.062
0.408	0.679	0.402	0.238	0.365	0.38	0.135	0.063	0.197	0.058	0.06	0.038	0.031	0.032	3.251	5.723	3.2	1.898	2.875	2.99	1.061
0.407	0.685	0.395	0.237	0.367	0.38	0.135	0.064	0.197	0.058	0.06	0.038	0.031	0.033	3.249	5.776	3.145	1.888	2.891	2.992	1.066
0.403	0.687	0.399	0.235	0.365	0.381	0.136	0.063	0.197	0.058	0.06	0.038	0.031	0.032	3.216	5.798	3.174	1.87	2.883	2.998	1.07
0.392	0.686	0.401	0.239	0.365	0.384	0.135	0.063	0.198	0.059	0.061	0.037	0.031	0.032	3.126	5.788	3.193	1.901	2.88	3.018	1.066
0.393	0.688	0.398	0.238	0.36	0.384	0.135	0.063	0.198	0.059	0.062	0.038	0.032	0.033	3.137	5.8	3.166	1.899	2.839	3.019	1.063
0.387	0.696	0.396	0.238	0.36	0.383	0.135	0.063	0.198	0.059	0.06	0.038	0.032	0.033	3.082	5.875	3.156	1.898	2.843	3.01	1.064
0.385	0.696	0.395	0.241	0.36	0.384	0.135	0.063	0.198	0.058	0.06	0.038	0.032	0.032	3.069	5.868	3.141	1.918	2.843	3.021	1.062
